loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
33100.0, 60,24.24,956.84,F,F3,Registered Nurse,10+ years,MORTGAGE,72000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,23.77,Jan-1992,11.0,0.0,23791.0,64.3,23.0,w,Individual,0.0,0.0
6000.0, 36,17.27,214.73,D,D3,System Engineer,10+ years,MORTGAGE,120000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.03,Mar-2006,16.0,0.0,20408.0,76.4,21.0,w,Individual,1.0,0.0
14400.0, 60,19.89,380.64,E,E3,Senior Loan Officer,5 years,RENT,96200.0,Source Verified,Dec-2015,Current,debt_consolidation,,6.47,May-1998,19.0,2.0,8714.0,28.3,32.0,w,Individual,0.0,2.0
10500.0, 60,17.97,266.46,D,D4,Detention Officer,1 year,RENT,28832.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,23.62,Jun-1991,10.0,0.0,7739.0,41.8,23.0,w,Individual,0.0,0.0
12000.0, 36,11.99,398.52,C,C1,Rsa,5 years,OWN,35000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.82,Jan-2007,7.0,0.0,19850.0,40.0,16.0,w,Individual,1.0,0.0
20000.0, 36,6.99,617.46,A,A3,MANAGING PARTNER,10+ years,MORTGAGE,120000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,16.8,Aug-1987,11.0,0.0,35896.0,61.1,40.0,w,Individual,10.0,0.0
10000.0, 36,19.48,369.0,E,E2,driver,1 year,MORTGAGE,150000.0,Source Verified,Dec-2015,Fully Paid,other,Other,14.89,Mar-1996,10.0,0.0,3318.0,13.5,28.0,w,Individual,1.0,0.0
35000.0, 60,19.48,917.19,E,E2,System Administrator,< 1 year,MORTGAGE,110000.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,22.32,Jul-2004,10.0,0.0,18973.0,93.5,24.0,w,Individual,2.0,0.0
9525.0, 36,13.99,325.5,C,C4,Accounting,6 years,MORTGAGE,55000.0,Source Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,30.96,May-2001,18.0,0.0,16992.0,76.9,32.0,w,Individual,3.0,0.0
20000.0, 36,5.32,602.3,A,A1,"VP, Business Technology Mgr",2 years,MORTGAGE,187000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,14.68,Dec-2000,20.0,0.0,18711.0,25.9,37.0,w,Individual,4.0,0.0
14450.0, 36,11.48,476.37,B,B5,Branch Manager,7 years,MORTGAGE,116300.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,2.86,Dec-2002,4.0,0.0,883.0,26.0,23.0,w,Individual,6.0,0.0
21600.0, 36,6.99,666.85,A,A3,Director,3 years,MORTGAGE,120000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.73,Sep-1990,18.0,0.0,143395.0,24.6,36.0,w,Individual,5.0,0.0
12600.0, 36,6.99,389.0,A,A3,Executive Assistant,1 year,RENT,73000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,5.56,Jul-1992,3.0,0.0,8699.0,77.4,7.0,w,Individual,0.0,0.0
35000.0, 60,15.77,846.87,D,D1,Underground Cable Splicer,10+ years,MORTGAGE,120000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,18.32,Dec-2000,14.0,0.0,30815.0,54.9,26.0,w,Individual,2.0,0.0
14800.0, 36,15.77,518.65,D,D1,Program coordinator,7 years,RENT,48000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,20.55,May-2000,17.0,1.0,2659.0,17.5,22.0,w,Individual,0.0,1.0
20000.0, 36,13.44,678.13,C,C3,Child Family Service Specialist,1 year,RENT,53000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,15.29,Apr-2005,13.0,0.0,16180.0,59.1,25.0,w,Individual,0.0,0.0
9600.0, 36,11.48,316.48,B,B5,Assistant Principal,10+ years,RENT,110000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,13.83,Jan-1988,8.0,1.0,7544.0,75.4,24.0,w,Individual,1.0,1.0
11900.0, 36,17.97,430.04,D,D4,SALES / CUSTOMER SERVICE ,3 years,MORTGAGE,34000.0,Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,32.83,May-1993,10.0,1.0,8890.0,35.0,41.0,w,Individual,2.0,1.0
20800.0, 60,18.99,539.45,E,E1,Business Analyst,< 1 year,RENT,60000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,29.6,Aug-2006,15.0,0.0,14899.0,69.3,27.0,w,Individual,0.0,0.0
30000.0, 36,10.78,979.04,B,B4,Business Consultant,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,22.99,Jun-1998,11.0,0.0,33542.0,73.9,26.0,w,Individual,2.0,0.0
12000.0, 36,9.8,386.09,B,B3,Secretary,3 years,OWN,31200.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,30.04,Nov-2000,8.0,0.0,5652.0,56.5,11.0,w,Individual,1.0,0.0
5000.0, 36,11.48,164.84,B,B5,Psychologist,2 years,MORTGAGE,85000.0,Source Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,8.28,Nov-1990,5.0,0.0,327.0,15.6,38.0,f,Individual,6.0,0.0
15000.0, 60,17.97,380.66,D,D4,Book Keeper,2 years,RENT,45500.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,30.95,Jul-1998,13.0,0.0,13021.0,37.0,50.0,w,Individual,0.0,0.0
18900.0, 36,12.88,635.73,C,C2,Teacher,5 years,RENT,45000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,30.45,Oct-2001,14.0,0.0,13106.0,69.3,31.0,w,Individual,0.0,0.0
5000.0, 36,7.91,156.48,A,A5,Librarian,10+ years,MORTGAGE,67000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,36.53,Mar-1978,34.0,0.0,44464.0,60.3,56.0,w,Individual,5.0,0.0
19850.0, 36,10.78,647.8,B,B4,Business Officer 2,7 years,RENT,85005.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,17.2,May-2006,14.0,0.0,15506.0,37.1,20.0,w,Individual,0.0,0.0
8000.0, 36,13.99,273.39,C,C4,English Teacher,2 years,MORTGAGE,80000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.74,Jan-2002,11.0,1.0,6779.0,36.6,21.0,w,Individual,0.0,1.0
20000.0, 60,16.59,492.66,D,D2,Lead Quality Inspector,4 years,MORTGAGE,100000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.0,Oct-2005,12.0,0.0,18478.0,67.0,25.0,w,Individual,3.0,0.0
20000.0, 60,13.99,465.27,C,C4,assistant manager,10+ years,OWN,60000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,23.24,May-1996,14.0,1.0,4985.0,30.0,27.0,w,Individual,1.0,1.0
18000.0, 60,19.89,475.79,E,E3,General Manager/Chef,7 years,RENT,50000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,13.49,Oct-1999,8.0,1.0,10258.0,63.3,23.0,w,Individual,0.0,1.0
28000.0, 60,22.45,780.52,F,F1,Deputy Sheriff,8 years,RENT,93000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,,17.73,Nov-2007,14.0,0.0,17698.0,33.5,19.0,w,Individual,0.0,0.0
12000.0, 36,13.99,410.08,C,C4,Credit Operations Supervisor,3 years,RENT,50000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.31,Oct-1994,13.0,1.0,7167.0,33.0,37.0,w,Individual,0.0,1.0
15000.0, 36,9.8,482.61,B,B3,Legal Secretary,4 years,RENT,52500.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,4.96,Feb-2002,8.0,1.0,10459.0,52.3,16.0,w,Individual,3.0,1.0
30000.0, 36,7.49,933.05,A,A4,"Manager, Model Development QA",3 years,MORTGAGE,130000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,9.82,Apr-1987,11.0,0.0,39025.0,28.0,23.0,w,Individual,2.0,0.0
17000.0, 36,5.32,511.96,A,A1,Category Manager,5 years,MORTGAGE,98000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,9.21,Mar-2001,9.0,0.0,18067.0,29.8,24.0,w,Individual,4.0,0.0
12000.0, 60,11.99,266.88,C,C1,Engineer,10+ years,MORTGAGE,67894.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,23.0,Jan-1988,11.0,0.0,26888.0,70.2,21.0,w,Individual,3.0,0.0
15750.0, 36,16.59,558.33,D,D2,Teacher,8 years,RENT,50000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,21.96,Nov-2001,18.0,0.0,8770.0,65.9,49.0,w,Individual,0.0,0.0
5000.0, 36,10.78,163.18,B,B4,Teacher,10+ years,OWN,55000.0,Not Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,30.98,Oct-1998,9.0,0.0,17669.0,78.2,12.0,w,Individual,0.0,0.0
24000.0, 60,13.99,558.32,C,C4,executive chef,10+ years,MORTGAGE,115000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.71,Nov-1994,11.0,1.0,20359.0,73.5,32.0,w,Individual,2.0,1.0
15000.0, 36,9.17,478.19,B,B2,Purchasing,10+ years,RENT,45000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.93,Feb-1994,6.0,1.0,9481.0,55.0,22.0,w,Individual,1.0,1.0
30000.0, 60,13.44,689.37,C,C3,teacher,10+ years,MORTGAGE,70000.0,Source Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,12.08,Jun-1994,12.0,0.0,19212.0,52.8,33.0,w,Individual,2.0,0.0
4200.0, 36,7.49,130.63,A,A4,Senior Technology Specialist ,10+ years,MORTGAGE,90000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,24.85,Aug-2001,15.0,0.0,15478.0,33.5,38.0,f,Individual,7.0,0.0
24000.0, 60,8.49,492.29,B,B1,Analyst,3 years,MORTGAGE,93000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,14.98,Jan-2000,24.0,1.0,6616.0,6.9,47.0,w,Individual,3.0,0.0
6025.0, 36,11.99,200.09,C,C1,Baker,7 years,RENT,25000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,,6.82,Nov-2012,3.0,0.0,4877.0,46.0,6.0,w,Individual,0.0,0.0
12250.0, 60,9.17,255.31,B,B2,insurance agent ,< 1 year,MORTGAGE,110000.0,Source Verified,Dec-2015,Current,car,Car financing,12.61,Dec-1999,8.0,0.0,18943.0,68.6,19.0,w,Individual,2.0,0.0
14850.0, 60,18.49,381.07,D,D5,Billing/AR Coordinator,10+ years,MORTGAGE,45000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,13.57,May-1999,13.0,0.0,16081.0,45.7,32.0,w,Individual,1.0,0.0
10000.0, 36,6.49,306.45,A,A2,Police Sergeant,10+ years,MORTGAGE,106000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,16.45,Jun-1985,17.0,0.0,45381.0,16.0,32.0,w,Individual,6.0,0.0
20000.0, 60,19.89,528.66,E,E3,Director of Global Pricing,5 years,MORTGAGE,170000.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,13.92,Jan-2003,14.0,0.0,24720.0,53.0,21.0,w,Individual,4.0,0.0
10000.0, 36,11.48,329.67,B,B5,Police Officer,2 years,MORTGAGE,105000.0,Verified,Dec-2015,Charged Off,small_business,Business,36.81,Aug-1988,11.0,2.0,4268.0,34.0,37.0,w,Individual,1.0,1.0
35000.0, 36,12.88,1177.27,C,C2,Vice President Forecasting and Planning,1 year,MORTGAGE,240000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,4.3,Jun-1996,10.0,0.0,37389.0,85.9,17.0,w,Individual,5.0,0.0
15000.0, 36,12.88,504.55,C,C2,Marketing Director,< 1 year,RENT,89000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,34.58,Aug-1997,27.0,1.0,32901.0,81.4,43.0,w,Individual,1.0,1.0
5000.0, 36,11.99,166.05,C,C1,Sales,8 years,RENT,60000.0,Verified,Dec-2015,Fully Paid,moving,Moving and relocation,19.27,Apr-2004,13.0,0.0,18425.0,43.0,30.0,w,Individual,0.0,0.0
11000.0, 36,13.99,375.91,C,C4,Application Analyst,3 years,RENT,65000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,21.88,Dec-2002,13.0,0.0,9862.0,64.5,28.0,f,Individual,0.0,0.0
5500.0, 36,15.77,192.74,D,D1,Clinical Demand and Supply Lead,2 years,MORTGAGE,101000.0,Verified,Dec-2015,Fully Paid,vacation,Vacation,25.55,Oct-2007,14.0,0.0,27478.0,88.0,21.0,w,Individual,1.0,0.0
2500.0, 36,11.99,83.03,C,C1,Administrative Assistant,< 1 year,MORTGAGE,50400.0,Source Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,12.48,Oct-2004,5.0,1.0,35.0,1.1,12.0,w,Individual,2.0,0.0
21150.0, 36,15.77,741.18,D,D1,Owner,5 years,MORTGAGE,52000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,26.17,Apr-1998,10.0,1.0,16582.0,63.5,32.0,f,Individual,3.0,0.0
20000.0, 36,11.48,659.33,B,B5,Business Manager,1 year,RENT,185000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.7,Apr-2000,17.0,0.0,31201.0,90.2,28.0,w,Individual,0.0,0.0
5875.0, 36,11.48,193.68,B,B5,MIT,3 years,RENT,25200.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,10.48,Oct-2011,10.0,0.0,4446.0,39.0,11.0,w,Individual,0.0,0.0
24000.0, 36,7.49,746.44,A,A4,Associate Director,10+ years,RENT,107000.0,Source Verified,Dec-2015,Fully Paid,car,Car financing,15.15,Jul-1984,13.0,0.0,23594.0,34.8,22.0,w,Individual,0.0,0.0
12000.0, 36,9.8,386.09,B,B3,Transportation COordinator,1 year,RENT,46000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,27.42,Jan-1998,19.0,0.0,18383.0,41.0,27.0,w,Individual,2.0,0.0
19200.0, 60,18.99,497.96,E,E1,Senior Project Manager,10+ years,OWN,113000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,23.81,Jun-2001,16.0,0.0,25878.0,79.9,49.0,w,Individual,6.0,0.0
8000.0, 36,13.99,273.39,C,C4,,,MORTGAGE,50000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,,19.85,May-1986,8.0,0.0,29588.0,83.3,18.0,w,Individual,3.0,0.0
35000.0, 60,19.89,925.15,E,E3,Analyst,< 1 year,RENT,76000.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,21.98,Feb-2009,4.0,0.0,29347.0,96.2,5.0,w,Individual,0.0,0.0
28000.0, 36,15.77,981.23,D,D1,Network Manager,8 years,MORTGAGE,105000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,28.35,Sep-2004,13.0,0.0,18749.0,67.7,40.0,w,Individual,1.0,0.0
13500.0, 36,10.78,440.57,B,B4,General Manager,10+ years,RENT,77000.0,Source Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,14.45,Jan-2004,8.0,2.0,6875.0,75.5,10.0,w,Individual,0.0,1.0
27825.0, 60,14.85,659.77,C,C5,Utility Business Director,10+ years,MORTGAGE,73000.0,Not Verified,Dec-2015,Current,credit_card,Credit card refinancing,22.62,May-1993,18.0,0.0,18105.0,70.7,45.0,w,Individual,9.0,0.0
11000.0, 36,8.49,347.2,B,B1,Branch Chief,10+ years,MORTGAGE,125000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,27.87,Apr-1989,9.0,0.0,58332.0,92.0,23.0,w,Individual,4.0,0.0
15000.0, 36,10.78,489.52,B,B4,Teacher,3 years,MORTGAGE,46000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,30.65,Mar-1996,23.0,0.0,17771.0,26.2,36.0,w,Individual,1.0,0.0
20000.0, 36,9.8,643.47,B,B3,IT Manager,3 years,RENT,95000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,21.31,May-2001,17.0,0.0,37071.0,63.6,22.0,w,Individual,0.0,0.0
28000.0, 60,14.85,663.92,C,C5,Operations Manager,10+ years,MORTGAGE,110000.0,Not Verified,Dec-2015,Late (31-120 days),debt_consolidation,Debt consolidation,24.02,Mar-1996,10.0,0.0,18524.0,31.3,31.0,w,Individual,3.0,0.0
35000.0, 36,9.8,1126.07,B,B3,director of pharmacy,10+ years,OWN,173000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,22.42,Feb-1982,17.0,0.0,63825.0,86.5,31.0,w,Individual,5.0,0.0
24000.0, 60,15.77,580.71,D,D1,Management Program Analyst,< 1 year,OWN,72219.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,12.07,Jan-1983,19.0,1.0,14221.0,62.9,60.0,w,Individual,1.0,1.0
10000.0, 60,22.45,278.76,F,F1,,,OWN,28600.0,Verified,Dec-2015,Current,major_purchase,Major purchase,26.65,Oct-2002,12.0,1.0,4434.0,14.3,16.0,f,Individual,0.0,0.0
35000.0, 60,11.48,769.39,B,B5,Network IT,2 years,MORTGAGE,80000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,5.67,Apr-2004,10.0,0.0,14626.0,9.4,23.0,w,Individual,2.0,0.0
25000.0, 60,19.89,660.82,E,E3,SR Analyst,1 year,MORTGAGE,80000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,21.53,Jul-2001,9.0,0.0,432.0,21.6,32.0,w,Individual,5.0,0.0
